item	condition	lens	position	position_role	layer	rank	token	score	bucket	reason	country	expected_country	form_kind	source_form	fragment_ok	echo	echo_norm	mouth_top1	mouth_top5	is_control
spanishNA	twin	logit	14	entity	18	16	otle	6.28	UNSCORED	fragment_filter	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	logit	14	entity	18	17	 dédi	6.28	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	18	18	 firmas	6.28	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	18	19	 außer	6.25	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	18	20	OI	6.22	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	18	21	_stamp	6.22	UNSCORED	fragment_filter	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	logit	14	entity	18	22	—including	6.12	UNSCORED	fragment_filter	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	logit	14	entity	18	23	شم	6.12	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	18	24	珍妮	6.09	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	18	25	 counterparts	6.09	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	1	-Pacific	8.94	UNSCORED	fragment_filter	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	2	隅	8.56	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	3	 mainland	8.5	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	4	 flourishing	8.5	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	5	屈指	8.44	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	6	净流入	8.06	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	7	atégie	8.0	UNSCORED	fragment_filter	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	8	yum	7.91	UNSCORED	fragment_filter	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	9	徐某	7.84	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	10	emsp	7.81	UNSCORED	fragment_filter	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	11	换代	7.78	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	12	evere	7.75	UNSCORED	fragment_filter	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	13	那块	7.72	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	14	PEAR	7.69	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	15	 lân	7.62	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	16	すみ	7.53	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	17	伯乐	7.5	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	18	oram	7.5	UNSCORED	fragment_filter	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	19	TRIES	7.47	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	20	 enclave	7.47	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	21	教体	7.47	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	22	头颅	7.38	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	23	_VENDOR	7.34	UNSCORED	fragment_filter	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	24	alse	7.25	UNSCORED	fragment_filter	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	logit	14	entity	19	25	\tdataType	7.25	UNSCORED	fragment_filter	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	1	-Pacific	9.06	UNSCORED	fragment_filter	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	2	屈指	9.06	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	3	TRIES	8.62	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	4	净流入	8.25	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	5	emsp	8.06	UNSCORED	fragment_filter	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	6	头颅	8.06	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	7	 enclave	7.72	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	8	 mainland	7.69	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	9	教体	7.66	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	10	分部	7.5	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	11	最不	7.5	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	12	特派	7.5	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	13	 flourishing	7.47	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	14	徐某	7.41	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	15	cheng	7.41	UNSCORED	fragment_filter	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	16	_today	7.31	UNSCORED	fragment_filter	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	17	äßig	7.25	UNSCORED	fragment_filter	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	18	hammer	7.22	UNSCORED	fragment_filter	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	19	 lân	7.22	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	20	PEAR	7.22	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	21	\tdataType	7.19	UNSCORED	fragment_filter	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	22	 Tenggara	7.16	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	23	anness	7.16	UNSCORED	fragment_filter	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	24	-West	7.16	UNSCORED	fragment_filter	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	logit	14	entity	20	25	代表团	7.09	UNSCORED	not_in_registry	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	8	1	ностран	12.38	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	8	2	 currency	11.25	UNSCORED	not_entity_position	NA	Mexico			1	1	1	0	0	0
spanishNA	twin	J-lens	15	final	8	3	coin	9.94	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	8	4	Currency	9.81	UNSCORED	not_entity_position	NA	Mexico			1	0	1	0	0	0
spanishNA	twin	J-lens	15	final	8	5	language	9.56	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	8	6	 currencies	9.38	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	8	7	纸币	9.31	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	8	8	decimal	9.19	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	8	9	 markets	9.19	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	8	10	inkan	9.19	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	8	11	currency	9.12	UNSCORED	not_entity_position	NA	Mexico			0	0	1	0	0	0
spanishNA	twin	J-lens	15	final	8	12	ørs	9.0	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	8	13	 purchasing	9.0	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	8	14	ruhe	9.0	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	8	15	 Currency	8.88	UNSCORED	not_entity_position	NA	Mexico			1	0	1	0	0	0
spanishNA	twin	J-lens	15	final	8	16	不换	8.88	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	8	17	 nationality	8.81	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	8	18	/token	8.81	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	8	19	 valuta	8.81	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	8	20	 dollars	8.81	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	8	21	 akal	8.81	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	8	22	游走	8.75	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	8	23	dia	8.75	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	8	24	auptsächlich	8.75	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	8	25	AREA	8.75	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	9	1	 currency	12.31	UNSCORED	not_entity_position	NA	Mexico			1	1	1	0	0	0
spanishNA	twin	J-lens	15	final	9	2	ностран	11.12	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	9	3	 currencies	10.88	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	9	4	Currency	10.44	UNSCORED	not_entity_position	NA	Mexico			1	0	1	0	0	0
spanishNA	twin	J-lens	15	final	9	5	 markets	10.38	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	9	6	coin	10.31	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	9	7	/token	10.12	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	9	8	dia	10.12	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	9	9	 Currency	10.06	UNSCORED	not_entity_position	NA	Mexico			1	0	1	0	0	0
spanishNA	twin	J-lens	15	final	9	10	纸币	9.94	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	9	11	currency	9.81	UNSCORED	not_entity_position	NA	Mexico			0	0	1	0	0	0
spanishNA	twin	J-lens	15	final	9	12	 dollars	9.81	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	9	13	 Americans	9.62	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	9	14	language	9.62	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	9	15	 money	9.44	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	9	16	币	9.31	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	9	17	ørs	9.31	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	9	18	 valuta	9.25	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	9	19	decimal	9.19	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	9	20	 denomination	9.06	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	9	21	兑换	9.0	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	9	22	 American	9.0	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	9	23	通货	9.0	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	9	24	 economically	8.94	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	9	25	 language	8.94	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	10	1	 currency	12.38	UNSCORED	not_entity_position	NA	Mexico			1	1	1	0	0	0
spanishNA	twin	J-lens	15	final	10	2	 currencies	10.88	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	10	3	Currency	10.69	UNSCORED	not_entity_position	NA	Mexico			1	0	1	0	0	0
spanishNA	twin	J-lens	15	final	10	4	 markets	10.38	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	10	5	currency	9.81	UNSCORED	not_entity_position	NA	Mexico			0	0	1	0	0	0
spanishNA	twin	J-lens	15	final	10	6	 Currency	9.69	UNSCORED	not_entity_position	NA	Mexico			1	0	1	0	0	0
spanishNA	twin	J-lens	15	final	10	7	dia	9.62	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	10	8	 government	9.56	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	10	9	decimal	9.5	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	10	10	 denomination	9.38	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	10	11	 ethnic	9.38	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	10	12	 colonial	9.38	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	10	13	 citizens	9.38	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	10	14	 economically	9.38	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	10	15	coin	9.31	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	10	16	纸币	9.06	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	10	17	government	9.06	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	10	18	通则	9.0	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	10	19	 Americans	8.94	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	10	20	 stamps	8.94	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	10	21	 indigenous	8.94	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	10	22	 nationality	8.88	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	10	23	 culturally	8.88	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	10	24	 country	8.88	UNSCORED	not_entity_position	NA	Mexico			1	1	1	0	0	0
spanishNA	twin	J-lens	15	final	10	25	 economic	8.81	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	11	1	 currency	11.75	UNSCORED	not_entity_position	NA	Mexico			1	1	1	0	0	0
spanishNA	twin	J-lens	15	final	11	2	 currencies	11.31	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	11	3	Currency	11.06	UNSCORED	not_entity_position	NA	Mexico			1	0	1	0	0	0
spanishNA	twin	J-lens	15	final	11	4	decimal	10.69	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	11	5	不换	10.56	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	11	6	 denomination	9.69	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	11	7	 Currency	9.62	UNSCORED	not_entity_position	NA	Mexico			1	0	1	0	0	0
spanishNA	twin	J-lens	15	final	11	8	 citizens	9.56	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	11	9	 nationality	9.56	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	11	10	 markets	9.56	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	11	11	coin	9.5	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	11	12	currency	9.38	UNSCORED	not_entity_position	NA	Mexico			0	0	1	0	0	0
spanishNA	twin	J-lens	15	final	11	13	纸币	9.19	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	11	14	國民	9.19	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	11	15	dia	9.0	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	11	16	ностран	8.94	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	11	17	pell	8.81	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	11	18	 mainland	8.69	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	11	19	country	8.62	UNSCORED	not_entity_position	NA	Mexico			0	0	1	0	0	0
spanishNA	twin	J-lens	15	final	11	20	异能	8.56	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	11	21	_currency	8.5	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	11	22	language	8.5	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	11	23	 purchasing	8.5	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	11	24	/token	8.5	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	11	25	stamp	8.5	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	12	1	 currencies	10.69	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	12	2	 currency	10.62	UNSCORED	not_entity_position	NA	Mexico			1	1	1	0	0	0
spanishNA	twin	J-lens	15	final	12	3	Currency	10.31	UNSCORED	not_entity_position	NA	Mexico			1	0	1	0	0	0
spanishNA	twin	J-lens	15	final	12	4	decimal	10.0	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	12	5	不换	9.94	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	12	6	 nationality	9.75	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	12	7	 markets	9.56	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	12	8	coin	9.44	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	12	9	ностран	9.25	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	12	10	國民	9.12	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	12	11	 denomination	9.12	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	12	12	preter	9.06	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	12	13	dia	9.06	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	12	14	pell	9.06	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	12	15	 Currency	9.0	UNSCORED	not_entity_position	NA	Mexico			1	0	1	0	0	0
spanishNA	twin	J-lens	15	final	12	16	currency	9.0	UNSCORED	not_entity_position	NA	Mexico			0	0	1	0	0	0
spanishNA	twin	J-lens	15	final	12	17	 marketed	8.94	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	12	18	 akal	8.94	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	12	19	纸币	8.81	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	12	20	country	8.75	UNSCORED	not_entity_position	NA	Mexico			0	0	1	0	0	0
spanishNA	twin	J-lens	15	final	12	21	 economically	8.75	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	12	22	government	8.75	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	12	23	 citizens	8.69	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	12	24	异能	8.62	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	12	25	 citizenship	8.5	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	13	1	 currency	10.75	UNSCORED	not_entity_position	NA	Mexico			1	1	1	0	0	0
spanishNA	twin	J-lens	15	final	13	2	 currencies	10.5	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	13	3	dia	10.25	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	13	4	Currency	10.12	UNSCORED	not_entity_position	NA	Mexico			1	0	1	0	0	0
spanishNA	twin	J-lens	15	final	13	5	 nationality	9.81	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	13	6	coin	9.5	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	13	7	decimal	9.44	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	13	8	不换	9.19	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	13	9	 denomination	9.12	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	13	10	通则	9.06	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	13	11	 markets	9.06	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	13	12	currency	9.0	UNSCORED	not_entity_position	NA	Mexico			0	0	1	0	0	0
spanishNA	twin	J-lens	15	final	13	13	该国	9.0	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	13	14	preter	8.94	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	13	15	 Currency	8.88	UNSCORED	not_entity_position	NA	Mexico			1	0	1	0	0	0
spanishNA	twin	J-lens	15	final	13	16	ностран	8.75	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	13	17	國民	8.75	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	13	18	 marketed	8.75	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	13	19	pell	8.69	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	13	20	country	8.56	UNSCORED	not_entity_position	NA	Mexico			0	0	1	0	0	0
spanishNA	twin	J-lens	15	final	13	21	 culturally	8.5	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	13	22	纸币	8.44	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	13	23	 flavored	8.38	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	13	24	 ___	8.31	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	13	25	社保卡	8.31	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	14	1	 currency	9.81	UNSCORED	not_entity_position	NA	Mexico			1	1	1	0	0	0
spanishNA	twin	J-lens	15	final	14	2	 nationality	9.62	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	14	3	dia	9.56	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	14	4	coin	9.31	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
spanishNA	twin	J-lens	15	final	14	5	 currencies	9.12	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	14	6	Currency	9.12	UNSCORED	not_entity_position	NA	Mexico			1	0	1	0	0	0
spanishNA	twin	J-lens	15	final	14	7	该国	9.06	UNSCORED	not_entity_position	NA	Mexico			1	0	0	0	0	0
spanishNA	twin	J-lens	15	final	14	8	decimal	9.06	UNSCORED	not_entity_position	NA	Mexico			0	0	0	0	0	0
